date,block_number,token_address,token_name,token_decimals,balance,timestamp,price,balance_usd,token_amount,balance_eth,escrow_address,escrow_address_rdbl
2022-07-07,15098519,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-07,1.93030225560905,289.00133896091825,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-08,15105072,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,601018597.665862,2022-07-08,0.9999151697969748,600967613.1362001,601018597665862.0,0.000601018597665862,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-08,15105072,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-08,2.1628839318686133,323.8230440392146,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-09,15111486,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,578049221.4010558,2022-07-09,1.0002052846712433,578167886.0454336,578049221401055.9,0.0005780492214010559,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-09,15111486,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-09,2.1159628161295547,316.79810002605564,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-10,15117981,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,579598668.5917059,2022-07-10,1.0019534718839351,580730898.2947661,579598668591705.9,0.0005795986685917057,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-10,15117981,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-10,2.041488574468953,305.64795216943304,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-11,15124465,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,580644694.665742,2022-07-11,1.002059249560604,581840386.9980996,580644694665742.0,0.0005806446946657421,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-11,15124465,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-11,1.7245967797830888,258.2034896745959,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-12,15130976,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,579168032.1260741,2022-07-12,1.0024834586096771,580606371.9619074,579168032126074.1,0.0005791680321260742,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-12,15130976,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-12,1.7735807081560966,265.5372742392823,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-13,15137388,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,531525813.794716,2022-07-13,1.0007141664693835,531905411.70854,531525813794716.0,0.000531525813794716,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-13,15137388,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-13,1.7424807157789737,260.881040008324,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-14,15143928,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,536183840.218512,2022-07-14,0.9999518057763638,536157999.2546064,536183840218512.0,0.000536183840218512,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-14,15143928,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-14,1.9951135848430208,298.7047731635295,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-15,15150364,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,541020279.395532,2022-07-15,1.0014296063325838,541793725.4130121,541020279395532.0,0.000541020279395532,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-15,15150364,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-15,2.05688633062744,307.9532761848124,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-16,15156812,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,545179919.3482009,2022-07-16,1.0000613370925675,545213359.0993799,545179919348200.94,0.000545179919348201,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-16,15156812,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-16,2.126932372445792,318.44044202404467,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-17,15163238,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,543412538.715961,2022-07-17,1.0002695655569498,543559024.0196135,543412538715961.0,0.000543412538715961,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-17,15163238,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-17,2.077260143483036,311.00360634833834,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-18,15169694,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,549256222.463262,2022-07-18,0.9983556807645813,548353069.8914921,549256222463261.94,0.0005492562224632619,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-18,15169694,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-18,2.034303585999249,304.57222877837887,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-19,15176170,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,560554294.70756,2022-07-19,1.0006831691055276,560937248.0836749,560554294707560.0,0.00056055429470756,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-19,15176170,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-19,2.11845725824143,317.1715633570949,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-20,15182613,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,561887849.8706759,2022-07-20,1.000422797457381,562125414.6249343,561887849870676.0,0.000561887849870676,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-20,15182613,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-20,2.3785058119491547,356.10555931446373,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-21,15189087,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,570988972.240482,2022-07-21,1.0006885654459183,571382135.5167671,570988972240482.0,0.000570988972240482,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-21,15189087,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-21,2.4343344160185065,364.46411626142793,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-22,15195555,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,564589460.449808,2022-07-22,1.001500184740812,565436448.9431982,564589460449808.0,0.000564589460449808,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-22,15195555,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-22,2.2605248545532146,338.4416651962032,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-23,15202011,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,564366289.809736,2022-07-23,1.0015223004999312,565225424.8948576,564366289809736.0,0.0005643662898097363,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-23,15202011,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-23,2.171898258234444,325.1726525691668,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-24,15208412,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,559628731.331677,2022-07-24,1.0003120360919544,559803355.6939472,559628731331676.94,0.0005596287313316768,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-24,15208412,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-24,2.179604645682278,326.3264388658485,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-25,15214807,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,556496876.649788,2022-07-25,0.9994770712667141,556205868.4430039,556496876649788.0,0.000556496876649788,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-25,15214807,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-25,2.0188858941154284,302.26392002250213,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-26,15221187,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,559994656.035454,2022-07-26,1.0011235902804767,560623860.5880944,559994656035454.06,0.0005599946560354541,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-26,15221187,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-26,2.056872767239492,307.95124549906535,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-27,15227620,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,564802370.8846098,2022-07-27,1.0004395951621756,565050655.2744361,564802370884609.9,0.0005648023708846099,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-27,15227620,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-27,2.2303627400263606,333.9258483292727,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-28,15234058,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,568618924.384047,2022-07-28,1.0014113283293575,569421432.3806393,568618924384047.0,0.0005686189243840473,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-28,15234058,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-28,2.39151499057662,358.05326985108803,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-29,15240481,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,563370482.895946,2022-07-29,1.0003951147997208,563593078.9114642,563370482895946.0,0.000563370482895946,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-29,15240481,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-29,2.4066705603452947,360.3223341611644,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-30,15246902,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,563380803.061656,2022-07-30,1.0007863565069155,563823821.2220148,563380803061656.0,0.0005633808030616563,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-30,15246902,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-30,2.3505945536234085,351.92673653954046,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-31,15253305,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,562860351.784079,2022-07-31,0.9989741281173059,562282929.1753005,562860351784078.9,0.000562860351784079,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-07-31,15253305,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-07-31,2.4872402522269232,372.3850817261112,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-01,15259746,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,566750448.312022,2022-08-01,1.0010157234686687,567326110.0432509,566750448312022.0,0.0005667504483120219,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-01,15259746,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-01,2.4102774378311365,360.8623492908402,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-02,15266192,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,541900798.699103,2022-08-02,0.9996812311994959,541728057.6315094,541900798699103.0,0.0005419007986991033,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-02,15266192,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-02,2.3041583337854217,344.97439025777777,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-03,15272547,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,537657437.8171481,2022-08-03,1.002296616989968,538892231.0236217,537657437817148.06,0.0005376574378171482,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-03,15272547,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-03,2.2930998988888818,343.3187415205785,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-04,15278936,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,535856624.16914,2022-08-04,1.00143708757421,536626697.0652917,535856624169140.0,0.00053585662416914,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-04,15278936,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-04,2.242663805056007,335.76754138738465,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-05,15285447,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,524024518.38426,2022-08-05,1.0010844946288269,524592820.1598213,524024518384260.0,0.00052402451838426,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-05,15285447,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-05,2.3273658042843883,348.44897048406534,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-06,15291832,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,522920127.908116,2022-08-06,1.0007127198408892,523292823.4584765,522920127908116.0,0.000522920127908116,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-06,15291832,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-06,2.4112014362183842,361.00068864693657,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-07,15298282,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,523324225.717833,2022-08-07,1.0005608379620254,523617725.81006306,523324225717833.0,0.000523324225717833,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-07,15298282,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-07,2.3846958193182717,357.03231594682785,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-08,15304705,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,524724032.968999,2022-08-08,1.0010366330594078,525267979.24864054,524724032968999.0,0.000524724032968999,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-08,15304705,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-08,2.5008653210924847,374.4250022277528,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-09,15311050,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,521706123.625968,2022-08-09,1.0008521422352503,522150691.44829834,521706123625968.0,0.000521706123625968,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-09,15311050,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-09,2.3440105221055934,350.9409873290838,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-10,15317425,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,525237671.59718,2022-08-10,1.0026064557765015,526606680.36035067,525237671597180.0,0.00052523767159718,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-10,15317425,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-10,2.4344392987558026,364.47981911388234,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-11,15323739,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,516351273.21888494,2022-08-11,1.0012225603016431,516982543.7872253,516351273218884.94,0.000516351273218885,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-11,15323739,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-11,2.339684980525357,350.2933751197592,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-12,15330082,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,513373483.698853,2022-08-12,1.000747845384509,513757407.6891664,513373483698853.0,0.000513373483698853,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-12,15330082,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-12,2.3180854713695096,347.059535937942,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-13,15336462,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,501414952.308945,2022-08-13,1.001905019191417,502370157.41595703,501414952308945.0,0.0005014149523089451,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-13,15336462,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-13,2.322767015609586,347.7604482172782,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-14,15342780,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,493037198.597385,2022-08-14,1.0007729268010257,493418280.26208353,493037198597385.0,0.0004930371985973848,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-14,15342780,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-14,2.213073731303054,331.3373694235346,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-15,15349050,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,483939710.0604701,2022-08-15,1.0004783776171515,484171215.9858138,483939710060470.1,0.00048393971006047024,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-15,15349050,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-15,2.121192120017431,317.58102188248415,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-16,15355431,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,484906114.82847,2022-08-16,1.000318603652542,485060607.6877943,484906114828470.0,0.0004849061148284701,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-16,15355431,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-16,2.0122295440164994,301.2673434057608,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-17,15361718,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,484969568.927625,2022-08-17,1.000461179715048,485193227.05522996,484969568927625.0,0.000484969568927625,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-17,15361718,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-17,1.8979582436011493,284.158852375986,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-18,15368062,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,482829125.072853,2022-08-18,1.0001519976137987,482902513.9477366,482829125072853.0,0.000482829125072853,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-18,15368062,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-18,1.8841223632622588,282.087369564409,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-19,15374318,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,485967112.846906,2022-08-19,0.9993729398711404,485662382.2465026,485967112846906.0,0.00048596711284690605,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-19,15374318,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-19,1.631846026468023,244.3170157714556,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-20,15380671,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,487486946.81638,2022-08-20,1.0004315547721376,487697324.13463336,487486946816380.0,0.0004874869468163801,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-20,15380671,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-20,1.5930104120630941,238.5026182957333,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-21,15387034,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,487552997.807956,2022-08-21,1.001346064878407,488209275.77466726,487552997807956.0,0.000487552997807956,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-21,15387034,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-21,1.7232900466421692,258.00784796807403,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-22,15393298,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,500417639.3881,2022-08-22,1.002095750099527,501466389.7056527,500417639388100.0,0.0005004176393881,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-22,15393298,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-22,1.6982601984957604,254.26042467864812,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-23,15399651,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,500909665.670544,2022-08-23,0.9998086359091916,500813809.54779583,500909665670544.0,0.0005009096656705441,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-23,15399651,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-23,1.8207519901493159,272.5996726885045,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-24,15405907,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,503244194.846852,2022-08-24,1.0002576882306795,503373874.95302176,503244194846852.0,0.000503244194846852,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-24,15405907,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-24,1.785744949402604,267.3584822897153,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-25,15412117,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,501476801.946206,2022-08-25,1.000424770264865,501689814.3801923,501476801946206.0,0.000501476801946206,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-25,15412117,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-25,1.7942831698574069,268.63680910957544,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-26,15418354,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,504656545.40609103,2022-08-26,1.0018299366640475,505580034.92128116,504656545406091.1,0.0005046565454060911,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
2022-08-26,15418354,0x92D6C1e31e14520e676a687F0a93788B716BEff5,dydx,18,149.71817917175483,2022-08-26,1.6703560593571318,250.08266777545742,1.4971817917175484e+20,149.71817917175483,0xD54f502e184B6B739d7D27a6410a67dc462D69c8,L2PerpetualContract
