date,block_number,token_address,token_name,token_decimals,balance,escrow_address,escrow_address_rdbl,timestamp,price,balance_usd,token_amount,balance_eth
2023-03-02,16744288,0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D,liquity,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-02,1.8279833338441225,0.0,0.0,0.0
2023-03-02,16744288,0x8A7aDc1B690E81c758F1BD0F72DFe27Ae6eC56A5,bolide,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-02,0.02288557522235452,0.0,0.0,0.0
2023-03-02,16744288,0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202,kyber-network-crystal,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-02,0.8256783331513133,0.0,0.0,0.0
2023-03-02,16744288,0xbC396689893D065F41bc2C6EcbeE5e0085233447,perpetual-protocol,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-02,1.1353226294221386,0.0,0.0,0.0
2023-03-02,16744288,0xA49d7499271aE71cd8aB9Ac515e6694C755d400c,mute,18,10.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-02,0.9698953064848104,9.698953064848103,1e+19,10.0
2023-03-03,16751387,0xdAC17F958D2ee523a2206206994597C13D831ec7,tether,6,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,1.0004720076183369,0.0,0.0,0.0
2023-03-03,16751387,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,1.0004930278731174,0.0,0.0,0.0
2023-03-03,16751387,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,shiba-inu,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,1.133048727369682e-05,0.0,0.0,0.0
2023-03-03,16751387,0x4Fabb145d64652a948d72533023f6E7A623C7C53,binance-usd,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,1.0006274167519364,0.0,0.0,0.0
2023-03-03,16751387,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,wrapped-bitcoin,8,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,22302.723473074686,0.0,0.0,0.0
2023-03-03,16751387,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,rocket-pool,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,41.08826620429418,0.0,0.0,0.0
2023-03-03,16751387,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,woo-network,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,0.1908394765414794,0.0,0.0,0.0
2023-03-03,16751387,0xae78736Cd615f374D3085123A210448E74Fc6393,rocket-pool-eth,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,1672.5504183503476,0.0,0.0,0.0
2023-03-03,16751387,0x111111111117dC0aa78b770fA6A738034120C302,1inch,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,0.5276367218041377,0.0,0.0,0.0
2023-03-03,16751387,0xcf0C122c6b73ff809C693DB761e7BaeBe62b6a2E,floki,9,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,3.976926112905568e-05,0.0,0.0,0.0
2023-03-03,16751387,0xba100000625a3754423978a60c9317c58a424e3D,balancer,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,6.485941341735831,0.0,0.0,0.0
2023-03-03,16751387,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,liquity-usd,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,1.0023423730649912,0.0,0.0,0.0
2023-03-03,16751387,0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D,liquity,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,1.9684893584452945,0.0,0.0,0.0
2023-03-03,16751387,0x8A7aDc1B690E81c758F1BD0F72DFe27Ae6eC56A5,bolide,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,0.022908744045892986,0.0,0.0,0.0
2023-03-03,16751387,0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202,kyber-network-crystal,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,0.7582505213800149,0.0,0.0,0.0
2023-03-03,16751387,0xbC396689893D065F41bc2C6EcbeE5e0085233447,perpetual-protocol,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,0.9760930623846632,0.0,0.0,0.0
2023-03-03,16751387,0xA49d7499271aE71cd8aB9Ac515e6694C755d400c,mute,18,10.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-03,0.8973206647124109,8.973206647124107,1e+19,10.0
2023-03-04,16758495,0xdAC17F958D2ee523a2206206994597C13D831ec7,tether,6,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,1.001244552899688,0.0,0.0,0.0
2023-03-04,16758495,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,1.000796253491256,0.0,0.0,0.0
2023-03-04,16758495,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,shiba-inu,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,1.1077070553785547e-05,0.0,0.0,0.0
2023-03-04,16758495,0x4Fabb145d64652a948d72533023f6E7A623C7C53,binance-usd,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,1.0019084068375526,0.0,0.0,0.0
2023-03-04,16758495,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,wrapped-bitcoin,8,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,22337.847252439624,0.0,0.0,0.0
2023-03-04,16758495,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,rocket-pool,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,39.411114768908476,0.0,0.0,0.0
2023-03-04,16758495,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,woo-network,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,0.1816793194623221,0.0,0.0,0.0
2023-03-04,16758495,0xae78736Cd615f374D3085123A210448E74Fc6393,rocket-pool-eth,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,1672.2209358636835,0.0,0.0,0.0
2023-03-04,16758495,0x111111111117dC0aa78b770fA6A738034120C302,1inch,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,0.5149253182668424,0.0,0.0,0.0
2023-03-04,16758495,0xcf0C122c6b73ff809C693DB761e7BaeBe62b6a2E,floki,9,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,4.175199113709419e-05,0.0,0.0,0.0
2023-03-04,16758495,0xba100000625a3754423978a60c9317c58a424e3D,balancer,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,6.393052115256706,0.0,0.0,0.0
2023-03-04,16758495,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,liquity-usd,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,1.0027340106776208,0.0,0.0,0.0
2023-03-04,16758495,0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D,liquity,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,1.94165728013748,0.0,0.0,0.0
2023-03-04,16758495,0x8A7aDc1B690E81c758F1BD0F72DFe27Ae6eC56A5,bolide,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,0.022988002570354226,0.0,0.0,0.0
2023-03-04,16758495,0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202,kyber-network-crystal,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,0.7329261375199404,0.0,0.0,0.0
2023-03-04,16758495,0xbC396689893D065F41bc2C6EcbeE5e0085233447,perpetual-protocol,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,0.9352055185143944,0.0,0.0,0.0
2023-03-04,16758495,0xA49d7499271aE71cd8aB9Ac515e6694C755d400c,mute,18,10.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-04,0.8574962475261929,8.574962475261929,1e+19,10.0
2023-03-05,16765615,0xdAC17F958D2ee523a2206206994597C13D831ec7,tether,6,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,1.0017369215095977,0.0,0.0,0.0
2023-03-05,16765615,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,1.0007501223046098,0.0,0.0,0.0
2023-03-05,16765615,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,shiba-inu,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,1.1169214921580901e-05,0.0,0.0,0.0
2023-03-05,16765615,0x4Fabb145d64652a948d72533023f6E7A623C7C53,binance-usd,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,1.0010151777110845,0.0,0.0,0.0
2023-03-05,16765615,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,wrapped-bitcoin,8,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,22445.782943121005,0.0,0.0,0.0
2023-03-05,16765615,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,rocket-pool,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,40.56108317171535,0.0,0.0,0.0
2023-03-05,16765615,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,woo-network,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,0.18132852972736466,0.0,0.0,0.0
2023-03-05,16765615,0xae78736Cd615f374D3085123A210448E74Fc6393,rocket-pool-eth,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,1673.4835546956008,0.0,0.0,0.0
2023-03-05,16765615,0x111111111117dC0aa78b770fA6A738034120C302,1inch,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,0.5191528764984361,0.0,0.0,0.0
2023-03-05,16765615,0xcf0C122c6b73ff809C693DB761e7BaeBe62b6a2E,floki,9,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,4.161904453770416e-05,0.0,0.0,0.0
2023-03-05,16765615,0xba100000625a3754423978a60c9317c58a424e3D,balancer,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,6.350055137295233,0.0,0.0,0.0
2023-03-05,16765615,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,liquity-usd,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,1.005004594760051,0.0,0.0,0.0
2023-03-05,16765615,0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D,liquity,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,2.246690692391792,0.0,0.0,0.0
2023-03-05,16765615,0x8A7aDc1B690E81c758F1BD0F72DFe27Ae6eC56A5,bolide,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,0.02294628849164608,0.0,0.0,0.0
2023-03-05,16765615,0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202,kyber-network-crystal,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,0.7356166749178026,0.0,0.0,0.0
2023-03-05,16765615,0xbC396689893D065F41bc2C6EcbeE5e0085233447,perpetual-protocol,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,0.9954347437773118,0.0,0.0,0.0
2023-03-05,16765615,0xA49d7499271aE71cd8aB9Ac515e6694C755d400c,mute,18,10.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-05,0.8591316445275953,8.591316445275952,1e+19,10.0
2023-03-06,16772727,0xdAC17F958D2ee523a2206206994597C13D831ec7,tether,6,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,1.0002684123069563,0.0,0.0,0.0
2023-03-06,16772727,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,1.00023984126702,0.0,0.0,0.0
2023-03-06,16772727,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,shiba-inu,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,1.1184402108541195e-05,0.0,0.0,0.0
2023-03-06,16772727,0x4Fabb145d64652a948d72533023f6E7A623C7C53,binance-usd,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,1.0005115894265924,0.0,0.0,0.0
2023-03-06,16772727,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,wrapped-bitcoin,8,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,22435.79372412529,0.0,0.0,0.0
2023-03-06,16772727,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,rocket-pool,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,38.86482621484733,0.0,0.0,0.0
2023-03-06,16772727,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,woo-network,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,0.18540004907628616,0.0,0.0,0.0
2023-03-06,16772727,0xae78736Cd615f374D3085123A210448E74Fc6393,rocket-pool-eth,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,1679.3361412557456,0.0,0.0,0.0
2023-03-06,16772727,0x111111111117dC0aa78b770fA6A738034120C302,1inch,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,0.5317632494189243,0.0,0.0,0.0
2023-03-06,16772727,0xcf0C122c6b73ff809C693DB761e7BaeBe62b6a2E,floki,9,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,4.104214090174124e-05,0.0,0.0,0.0
2023-03-06,16772727,0xba100000625a3754423978a60c9317c58a424e3D,balancer,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,6.420043597047705,0.0,0.0,0.0
2023-03-06,16772727,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,liquity-usd,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,1.0048463371585397,0.0,0.0,0.0
2023-03-06,16772727,0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D,liquity,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,2.132858390203709,0.0,0.0,0.0
2023-03-06,16772727,0x8A7aDc1B690E81c758F1BD0F72DFe27Ae6eC56A5,bolide,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,0.0233101391462349,0.0,0.0,0.0
2023-03-06,16772727,0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202,kyber-network-crystal,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,0.7400773081538097,0.0,0.0,0.0
2023-03-06,16772727,0xbC396689893D065F41bc2C6EcbeE5e0085233447,perpetual-protocol,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,1.0646645443210248,0.0,0.0,0.0
2023-03-06,16772727,0xA49d7499271aE71cd8aB9Ac515e6694C755d400c,mute,18,10.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-06,0.9060332281599554,9.060332281599553,1e+19,10.0
2023-03-07,16779843,0xdAC17F958D2ee523a2206206994597C13D831ec7,tether,6,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,1.0010295008724823,0.0,0.0,0.0
2023-03-07,16779843,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,0.9998509699761312,0.0,0.0,0.0
2023-03-07,16779843,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,shiba-inu,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,1.0906059025177865e-05,0.0,0.0,0.0
2023-03-07,16779843,0x4Fabb145d64652a948d72533023f6E7A623C7C53,binance-usd,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,1.0008126136803397,0.0,0.0,0.0
2023-03-07,16779843,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,wrapped-bitcoin,8,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,22111.382257421545,0.0,0.0,0.0
2023-03-07,16779843,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,rocket-pool,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,36.33370695402333,0.0,0.0,0.0
2023-03-07,16779843,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,woo-network,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,0.1817787919653192,0.0,0.0,0.0
2023-03-07,16779843,0xae78736Cd615f374D3085123A210448E74Fc6393,rocket-pool-eth,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,1658.963191467207,0.0,0.0,0.0
2023-03-07,16779843,0x111111111117dC0aa78b770fA6A738034120C302,1inch,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,0.5057450197180589,0.0,0.0,0.0
2023-03-07,16779843,0xcf0C122c6b73ff809C693DB761e7BaeBe62b6a2E,floki,9,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,4.1502731653551625e-05,0.0,0.0,0.0
2023-03-07,16779843,0xba100000625a3754423978a60c9317c58a424e3D,balancer,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,6.252162160966837,0.0,0.0,0.0
2023-03-07,16779843,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,liquity-usd,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,1.0058644689858467,0.0,0.0,0.0
2023-03-07,16779843,0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D,liquity,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,1.9189894902740647,0.0,0.0,0.0
2023-03-07,16779843,0x8A7aDc1B690E81c758F1BD0F72DFe27Ae6eC56A5,bolide,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,0.023126192177096428,0.0,0.0,0.0
2023-03-07,16779843,0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202,kyber-network-crystal,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,0.7152966281432455,0.0,0.0,0.0
2023-03-07,16779843,0xbC396689893D065F41bc2C6EcbeE5e0085233447,perpetual-protocol,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,0.9804574011046246,0.0,0.0,0.0
2023-03-07,16779843,0xA49d7499271aE71cd8aB9Ac515e6694C755d400c,mute,18,10.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-07,0.7792624070929327,7.792624070929327,1e+19,10.0
2023-03-08,16786948,0xdAC17F958D2ee523a2206206994597C13D831ec7,tether,6,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,1.0043759612636192,0.0,0.0,0.0
2023-03-08,16786948,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,1.0033603089220036,0.0,0.0,0.0
2023-03-08,16786948,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,shiba-inu,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,1.0876860272022313e-05,0.0,0.0,0.0
2023-03-08,16786948,0x4Fabb145d64652a948d72533023f6E7A623C7C53,binance-usd,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,1.0023664554418656,0.0,0.0,0.0
2023-03-08,16786948,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,wrapped-bitcoin,8,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,22003.849254743243,0.0,0.0,0.0
2023-03-08,16786948,0xD33526068D116cE69F19A9ee46F0bd304F21A51f,rocket-pool,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,37.12352346579661,0.0,0.0,0.0
2023-03-08,16786948,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,woo-network,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,0.16948658945069195,0.0,0.0,0.0
2023-03-08,16786948,0xae78736Cd615f374D3085123A210448E74Fc6393,rocket-pool-eth,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,1655.4955307768314,0.0,0.0,0.0
2023-03-08,16786948,0x111111111117dC0aa78b770fA6A738034120C302,1inch,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,0.4734795951964823,0.0,0.0,0.0
2023-03-08,16786948,0xcf0C122c6b73ff809C693DB761e7BaeBe62b6a2E,floki,9,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,3.961655851106684e-05,0.0,0.0,0.0
2023-03-08,16786948,0xba100000625a3754423978a60c9317c58a424e3D,balancer,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,6.155053206137677,0.0,0.0,0.0
2023-03-08,16786948,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,liquity-usd,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,1.006734977303777,0.0,0.0,0.0
2023-03-08,16786948,0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D,liquity,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,1.7145589319174426,0.0,0.0,0.0
2023-03-08,16786948,0x8A7aDc1B690E81c758F1BD0F72DFe27Ae6eC56A5,bolide,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,0.02310495067324439,0.0,0.0,0.0
2023-03-08,16786948,0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202,kyber-network-crystal,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,0.6701975044240776,0.0,0.0,0.0
2023-03-08,16786948,0xbC396689893D065F41bc2C6EcbeE5e0085233447,perpetual-protocol,18,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,0.9097794391008812,0.0,0.0,0.0
2023-03-08,16786948,0xA49d7499271aE71cd8aB9Ac515e6694C755d400c,mute,18,10.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-08,0.7974593689360845,7.9745936893608445,1e+19,10.0
2023-03-09,16794061,0xdAC17F958D2ee523a2206206994597C13D831ec7,tether,6,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-09,1.0010928225908975,0.0,0.0,0.0
2023-03-09,16794061,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,usd-coin,6,0.0,0x57891966931Eb4Bb6FB81430E6cE0A03AAbDe063,ZkSyncErc20Escrow,2023-03-09,0.9993450801961518,0.0,0.0,0.0
